"","Date","Year","Month","Day","Total_Rain","Total_Snow","Total_Precip","outbreak","Salinity","Temperature","PAR","WSPD","GSPD","V_east","V_north","WDIR"
"1629",2007-06-17,"2007","6",17,0.03,0,0.03,0,23.4,14.83,46.8653434269012,4.3,5.18,-0.12,-0.69,-170.13
"1630",2007-06-18,"2007","6",18,0,0,0,0,24.13,14.13,53.6048752050749,6.46,7.6,3.54,-2.33,123.35
"1631",2007-06-19,"2007","6",19,0,0,0,0,24.8,14.17,56.10218191272,6.51,7.57,5.04,-3.92,127.87
"1632",2007-06-20,"2007","6",20,0.67,0,0.67,0,23.87,14.4,45.0404557549353,4.46,5.28,3.39,-2.54,126.84
"1633",2007-06-21,"2007","6",21,1.49,0,1.49,0,24.5,14.4,48.3362364094919,4.78,5.93,1.34,-3.54,159.27
"1634",2007-06-22,"2007","6",22,0.69,0,0.69,0,24.53,14.5,40.2910739281449,5.33,6.43,2.62,-2.96,138.49
"1635",2007-06-23,"2007","6",23,6.39,0,6.39,0,25.33,14,43.6956824754414,6.12,7.32,4.25,-3.46,129.15
"1636",2007-06-24,"2007","6",24,4.76,0,4.76,0,24.6,14.4,33.9643889207106,4.53,5.66,2.87,-2.25,128.1
"1637",2007-06-25,"2007","6",25,0,0,0,0,22.8,15.65,53.398408036483,3.22,3.98,2.36,-1.52,122.78
"1638",2007-06-26,"2007","6",26,0.4,0,0.4,0,23.25,16,32.2438261584232,1.94,2.55,0.25,-0.36,145.22
"1639",2007-06-27,"2007","6",27,2.61,0,2.61,0,25.55,17.2,57.423509032638,3.72,4.49,0.12,-0.64,169.38
"1640",2007-06-28,"2007","6",28,7.47,0,7.47,0,21.63,15.97,29.1804519957102,4.18,5.14,3.34,-1.98,120.66
"1641",2007-06-29,"2007","6",29,1.32,0,1.32,0,23.27,15.67,29.3366821882293,5.88,7.3,3.86,-3.68,133.63
"1642",2007-06-30,"2007","6",30,0,0,0,0,25.7,14.9,45.6671447505554,4.31,5.24,2.89,-2.19,127.15
"1643",2007-07-01,"2007","7",1,0.67,0,0.67,0,22.37,15.93,51.2777180835251,2.53,3.12,-0.02,-0.18,-173.66
"1644",2007-07-02,"2007","7",2,1.89,0,1.89,0,23.07,16.33,41.6086975085508,4.12,4.93,3.04,-2.38,128.06
"1645",2007-07-03,"2007","7",3,0.12,0,0.12,0,23.33,16.37,43.0414577090709,3.68,4.54,2.32,-1.65,125.42
"1646",2007-07-04,"2007","7",4,0,0,0,0,21.65,16.4,61.7429193582258,2.7,3.24,-1.33,1.42,-43.13
"1647",2007-07-05,"2007","7",5,0,0,0,0,19.23,16.9,61.802696586589,4.9,5.88,-3.79,2.44,-57.23
"1648",2007-07-06,"2007","7",6,0,0,0,0,20,18.1,58.9226469104997,6.38,7.46,-4.85,3.47,-54.42
"1649",2007-07-07,"2007","7",7,0,0,0,0,21.25,18.55,44.8731895056297,5.14,6.15,-3.38,2.78,-50.56
"1650",2007-07-08,"2007","7",8,0,0,0,0,22.35,18.5,45.6724364088957,3.55,4.28,2.57,-2.12,129.52
"1651",2007-07-09,"2007","7",9,0,0,0,0,22.83,18.27,61.6067548831606,7.09,8.36,-5.38,3.95,-53.71
"1652",2007-07-10,"2007","7",10,0,0,0,0,23.55,18.65,61.2282440750687,7.68,8.84,-6.02,4.03,-56.2
"1653",2007-07-11,"2007","7",11,0,0,0,0,24.1,20,61.1576320688138,5.43,6.23,-4.47,2.36,-62.17
"1654",2007-07-12,"2007","7",12,0.17,0,0.17,0,23.53,19.2,53.8199781298013,4.04,4.88,0.64,-0.57,131.69
"1655",2007-07-13,"2007","7",13,0.3,0,0.3,0,24.47,18.77,33.474184353728,3.69,4.54,2.29,-2.2,133.85
"1656",2007-07-14,"2007","7",14,0.6,0,0.6,0,24.8,18,53.1879974074877,2.29,2.83,1.32,-1.23,132.98
"1657",2007-07-15,"2007","7",15,0.2,0,0.2,0,25.07,17.53,46.993983273744,4.32,5.28,2.68,-1.79,123.74
"1658",2007-07-16,"2007","7",16,0.06,0,0.06,0,26.2,17.03,59.4263162314892,2.92,3.65,0.19,-0.55,160.94
"1659",2007-07-17,"2007","7",17,3.02,0,3.02,0,25.87,16.77,19.8726942815279,2.58,3.2,0.19,-0.81,166.8
"1660",2007-07-18,"2007","7",18,7.49,0,7.49,0,25.53,17.2,17.04756875947,3.04,3.66,-1.19,0.64,-61.73
"1661",2007-07-19,"2007","7",19,2.11,0,2.11,0,23.53,16.73,37.6825015856958,6.83,8.06,5.31,-4.07,127.47
"1662",2007-07-20,"2007","7",20,9.1,0,9.1,0,25.1,16.13,21.3964924675366,5.86,7.09,4.44,-3.57,128.8
"1663",2007-07-21,"2007","7",21,13.37,0,13.37,0,26.73,14.23,14.3967272803539,7.48,8.91,6.1,-4.18,124.42
"1664",2007-07-22,"2007","7",22,3.22,0,3.22,0,27.85,13.9,27.5663981286306,8.88,10.66,7.64,-4.32,119.49
"1665",2007-07-23,"2007","7",23,0.69,0,0.69,0,27.4,13.45,31.7726786167752,3.65,4.5,2.63,-1.92,126.13
"1666",2007-07-24,"2007","7",24,0,0,0,0,27.25,14.45,58.0667581685384,4.78,5.65,-3.01,2.08,-55.35
"1667",2007-07-25,"2007","7",25,0,0,0,0,18.7,17.85,58.1414204537868,4.06,4.89,-2.85,1.91,-56.17
"1668",2007-07-26,"2007","7",26,0,0,0,0,20.87,18.27,57.640389904223,3.78,4.52,0.17,-0.66,165.56
"1669",2007-07-27,"2007","7",27,0,0,0,0,24.53,17.77,46.1121274295606,5.2,6.28,3.44,-3.44,135
"1670",2007-07-28,"2007","7",28,0,0,0,0,25.43,16.53,42.6386536897644,5.16,6.16,3.98,-2.97,126.73
"1671",2007-07-29,"2007","7",29,0,0,0,0,25.3,17.37,35.7503270131334,4.44,5.45,1.13,-0.41,109.94
"1672",2007-07-30,"2007","7",30,0,0,0,0,23.37,17.93,55.9873158162034,5.07,6.06,-4.16,1.94,-65
"1673",2007-07-31,"2007","7",31,0,0,0,0,21.03,18.8,56.5152579817192,4.73,5.74,-3.37,2.52,-53.21
"1674",2007-08-01,"2007","8",1,0,0,0,0,21.23,18.13,56.2301645479704,4.36,5.12,-3.5,1.95,-60.88
"1675",2007-08-02,"2007","8",2,0,0,0,0,21.63,18.33,53.3915202561029,3.34,3.96,-0.98,0.74,-52.94
"1676",2007-08-03,"2007","8",3,0.03,0,0.03,0,22.07,18.07,52.5216739764388,4.27,5.28,-0.41,0.68,-31.09
"1677",2007-08-04,"2007","8",4,0,0,0,0,22.8,17.9,54.9812263549161,5.11,6.14,-2.84,3.24,-41.24
"1678",2007-08-05,"2007","8",5,0,0,0,0,22.77,18.77,54.7546461707667,6.09,7.12,-4.65,3.12,-56.14
"1679",2007-08-06,"2007","8",6,0,0,0,0,22.77,19.03,54.3575508037577,5.03,5.96,-0.58,0.36,-58.17
"1680",2007-08-07,"2007","8",7,0.62,0,0.62,0,23.17,18.17,21.9689632585536,5.08,6.04,2.72,-1.81,123.64
"1681",2007-08-08,"2007","8",8,1,0,1,0,24.07,17.77,52.5201665422735,3.89,4.7,1.12,-0.95,130.31
"1682",2007-08-09,"2007","8",9,2.98,0,2.98,0,24.57,17.3,33.4699121726187,3.24,3.96,0.34,-0.34,135
"1683",2007-08-10,"2007","8",10,0.44,0,0.44,0,25.13,17.77,49.0392020318139,3.24,4,-1.02,0.28,-74.65
"1684",2007-08-11,"2007","8",11,2.09,0,2.09,0,25.3,17.7,24.2112703474741,2.96,3.64,1.1,-0.37,108.59
"1685",2007-08-12,"2007","8",12,2.02,0,2.02,0,25.53,16.97,37.4113262926368,3.74,4.64,0.49,-0.88,150.89
"1686",2007-08-13,"2007","8",13,0,0,0,0,25.93,17,51.9073997899106,4.17,5.04,-2.1,2.16,-44.19
"1687",2007-08-14,"2007","8",14,0,0,0,0,24.7,18.3,51.6108673376048,3.96,4.71,-3,2.05,-55.65
"1688",2007-08-15,"2007","8",15,0.46,0,0.46,0,25.5,18.2,51.2515108203638,2.9,3.37,-2.38,1.24,-62.48
"1689",2007-08-16,"2007","8",16,2.53,0,2.53,0,25.83,17.23,36.1366284165521,4.21,5.08,0.5,-0.7,144.46
"1690",2007-08-17,"2007","8",17,2.1,0,2.1,0,25.77,16.63,18.874024974426,4.78,5.81,3.18,-2.93,132.66
"1691",2007-08-18,"2007","8",18,6.17,0,6.17,0,25.77,16.3,23.2322817553316,2.81,3.62,1.52,-0.94,121.73
"1692",2007-08-19,"2007","8",19,1.51,0,1.51,0,24.83,16.03,47.0807522129638,3.55,4.38,-1.28,1.26,-45.45
"1693",2007-08-20,"2007","8",20,1.9,0,1.9,0,25.27,16.3,22.6941106413788,5.51,6.58,4.3,-3.04,125.26
"1694",2007-08-21,"2007","8",21,0.1,0,0.1,0,26,17.43,45.0864633074583,2.13,2.7,0.18,-0.56,162.18
"1695",2007-08-22,"2007","8",22,0,0,0,0,25.47,17.9,48.43702487495,2.87,3.54,-1.77,1.29,-53.91
"1696",2007-08-23,"2007","8",23,0,0,0,0,25.13,18.9,48.1427095568399,3.85,4.62,-2.28,2.03,-48.32
"1697",2007-08-24,"2007","8",24,0.21,0,0.21,0,24.5,18.87,47.3243519640344,3.42,4.28,-1.88,1.47,-51.98
"1698",2007-08-25,"2007","8",25,2.06,0,2.06,0,25.1,17.63,19.9569210442971,4.32,5.29,1.81,-0.68,110.59
"1699",2007-08-26,"2007","8",26,1.52,0,1.52,0,24.9,18.55,41.1838646911261,5.86,7.03,-3.27,2,-58.55
"1700",2007-08-27,"2007","8",27,0,0,0,0,25.53,17.63,46.2029320566278,2.96,3.8,-0.99,0.64,-57.12
"1701",2007-08-28,"2007","8",28,0.7,0,0.7,0,25.95,17.35,29.5902168763246,2.9,3.56,1.52,-0.67,113.79
"1702",2007-08-29,"2007","8",29,0.25,0,0.25,0,26.4,18.3,44.7042838096619,1.9,2.42,-0.14,1.22,-6.55
"1703",2007-08-30,"2007","8",30,0.15,0,0.15,0,26.2,17.4,31.7226146292875,3.39,4.08,-1.35,1,-53.47
"1704",2007-08-31,"2007","8",31,1.23,0,1.23,0,24.35,18.55,36.2651069002002,4.81,5.8,-3.3,1.83,-60.99
"1705",2007-09-01,"2007","9",1,1.55,0,1.55,0,25.05,18.6,27.9957441577205,2.97,3.66,-0.59,-0.44,-126.71
"1706",2007-09-02,"2007","9",2,6.97,0,6.97,0,25.3,17.3,10.2008440438512,3.34,4.2,0.39,-0.14,109.75
"1707",2007-09-03,"2007","9",3,11.34,0,11.34,0,25.97,16.97,16.2472339422696,3.62,4.48,2.45,-0.87,109.55
"1708",2007-09-04,"2007","9",4,0.19,0,0.19,0,25.5,17.5,41.2469933652502,5.17,6.17,-3.61,2.8,-52.2
"1709",2007-09-05,"2007","9",5,0.15,0,0.15,0,25.6,18.6,29.2139471631301,5.61,6.76,-4.35,2.96,-55.77
"1710",2007-09-06,"2007","9",6,0,0,0,0,25.75,18.45,42.0007460242824,6.12,7.3,-4.63,3.5,-52.91
"1711",2007-09-07,"2007","9",7,0,0,0,0,26.15,18.25,41.755047356455,5.07,5.99,-3.58,3.13,-48.84
"1712",2007-09-08,"2007","9",8,0,0,0,0,26.35,17.7,41.2850186619373,5.08,6.02,-3.88,2.91,-53.13
"1713",2007-09-09,"2007","9",9,0,0,0,0,26.33,17.5,40.8223472955659,5.36,6.27,-4.1,2.73,-56.34
"1714",2007-09-10,"2007","9",10,0,0,0,0,26.47,17.63,40.467508894787,2.92,3.46,-2.04,1.19,-59.74
"1715",2007-09-11,"2007","9",11,0,0,0,0,26.57,17.1,40.0654757420222,3.42,4.08,-2.72,1.49,-61.29
"1716",2007-09-12,"2007","9",12,0,0,0,0,26.63,17.53,39.6027378707966,4.44,5.33,-3.2,2.21,-55.37
"1717",2007-09-13,"2007","9",13,0,0,0,0,26.43,17.13,39.199596425054,2.33,2.84,-1.08,0.72,-56.31
"1718",2007-09-14,"2007","9",14,0.22,0,0.22,0,26.33,16.8,38.7010744704002,3.12,3.8,0.98,-1.11,138.56
"1719",2007-09-15,"2007","9",15,0.62,0,0.62,0,26.55,15.85,32.8301283609774,3.68,4.46,1.2,-1.05,131.19
"1720",2007-09-16,"2007","9",16,2.32,0,2.32,0,27.2,14.93,18.5287115219056,3.02,3.76,1.23,-1.27,135.92
"1721",2007-09-17,"2007","9",17,0.51,0,0.51,0,27.3,14.8,35.0664311720142,4.42,5.48,-3.62,1.87,-62.68
"1722",2007-09-18,"2007","9",18,2.2,0,2.2,0,27.13,14.87,24.7286795265681,4.32,5.31,-2.74,2.04,-53.33
"1723",2007-09-19,"2007","9",19,0.58,0,0.58,0,26.8,14.53,36.300456181129,5.36,6.39,-3.81,3.3,-49.1
"1724",2007-09-20,"2007","9",20,0.54,0,0.54,0,26.97,15.3,28.3667867705226,4.06,5,-2.86,2.16,-52.94
"1725",2007-09-21,"2007","9",21,4.86,0,4.86,0,27.33,14.4,7.97236381655947,5.85,7.03,4.51,-1.73,110.99
"1726",2007-09-22,"2007","9",22,0.05,0,0.05,0,27.6,14.5,33.1493296006739,5.97,7.42,-2.63,1.13,-66.75
"1727",2007-09-23,"2007","9",23,0.42,0,0.42,0,27.2,14.4,34.3478299492284,4.31,5.19,-2.5,2.39,-46.29
"1728",2007-09-24,"2007","9",24,2.91,0,2.91,0,26.77,13.93,12.6898898731464,4.44,5.4,2.51,-1.9,127.12
"1729",2007-09-25,"2007","9",25,0.3,0,0.3,0,26.73,13.93,31.2120603008619,3.19,3.85,1.75,-0.75,113.2
"1730",2007-09-26,"2007","9",26,0.25,0,0.25,0,27.03,14.2,28.9929574696805,2.32,2.9,0.98,-1.06,137.25
"1731",2007-09-27,"2007","9",27,2.84,0,2.84,0,27.73,13.17,9.24491481600007,6.67,7.96,4.97,-2.84,119.74
"1732",2007-09-28,"2007","9",28,8,0,8,0,27.5,13.27,31.3426293322915,7.78,9.41,-5.55,4.33,-52.04
"1733",2007-09-29,"2007","9",29,34.3,0,34.3,0,27.17,12.9,6.70787186932376,10.39,12.54,8.82,-5.18,120.43
"1734",2007-09-30,"2007","9",30,18.6,0,18.6,0,27.33,12.03,5.66565956896857,12.27,15.12,11.38,-4.44,111.31
"1735",2007-10-01,"2007","10",1,2.8,0,2.8,0,28.03,11.47,16.1152192249855,4.48,5.36,3.18,-1.17,110.2
"1736",2007-10-02,"2007","10",2,1.56,0,1.56,0,28.2,11.6,15.1370844479952,4.62,5.86,1.96,-1.57,128.7
"1737",2007-10-03,"2007","10",3,12.38,0,12.38,0,27.63,11.3,13.5751827744831,3.82,4.71,1.39,-0.84,121.15
"1738",2007-10-04,"2007","10",4,0.43,0,0.43,0,26.77,11.97,25.9267048020276,3.54,4.5,0.53,1.05,26.78
"1739",2007-10-05,"2007","10",5,3.41,0,3.41,0,27.13,11.9,25.0099558052264,3.86,4.72,-2.5,2.1,-49.97
"1740",2007-10-06,"2007","10",6,22.09,0,22.09,0,25.55,11.95,4.68316583113633,7.55,9.09,6.47,-2.38,110.2
"1741",2007-10-07,"2007","10",7,9.33,0,9.33,0,25.9,11.73,15.1822077259225,10.8,13.17,7.04,-3.71,117.79
"1742",2007-10-08,"2007","10",8,3.61,0,3.61,0,26.77,11.57,24.5584102354552,3.83,4.77,-3.04,1.4,-65.27
"1743",2007-10-09,"2007","10",9,23.08,0,23.08,0,27.17,11.5,3.54422699197343,3.23,4.16,0.93,-0.24,104.47
"1744",2007-10-10,"2007","10",10,0.3,0,0.3,0,27.63,11.37,17.3202251189666,6.74,8.28,5.8,-3.1,118.12
"1745",2007-10-11,"2007","10",11,0.03,0,0.03,0,27.3,11.43,20.3784873241515,3.1,3.88,1.17,-1.1,133.23
"1746",2007-10-12,"2007","10",12,0,0,0,0,27.65,11.7,25.644240150351,4.79,5.61,-3.95,2.3,-59.79
"1747",2007-10-13,"2007","10",13,0,0,0,0,26.7,10.8,23.7323484795256,2.32,2.94,1.16,-0.55,115.37
"1748",2007-10-14,"2007","10",14,1,0,1,0,26.83,10.57,13.8814113353991,2.03,2.58,0.9,-0.79,131.28
"1749",2007-10-15,"2007","10",15,3.96,0,3.96,0,26.9,10.7,6.03979268293632,4.15,5.05,3.38,-2.2,123.06
"1750",2007-10-16,"2007","10",16,6.03,0,6.03,0,27.33,10.67,4.11357964230211,7.9,9.78,6.5,-3.65,119.32
"1751",2007-10-17,"2007","10",17,4.44,0,4.44,0,27.47,10.8,12.0716407689555,6.8,8.39,6,-2.12,109.46
"1752",2007-10-18,"2007","10",18,26.56,0,26.56,0,27.9,10.63,3.17856422612804,8.2,10.06,4.83,-2.31,115.56
"1753",2007-10-19,"2007","10",19,11.12,0,11.12,0,27.7,10.63,10.9212924772013,6.54,8.01,5.3,-3.05,119.92
"1754",2007-10-20,"2007","10",20,1.9,0,1.9,0,27.87,10.67,14.9132619655856,8.61,10.29,7.06,-4.64,123.31
"1755",2007-10-21,"2007","10",21,9.69,0,9.69,0,29.05,10.45,2.49039029418948,8.61,10.38,7.92,-3.13,111.56
"1756",2007-10-22,"2007","10",22,0.5,0,0.5,0,28.07,10.63,12.4480606091863,10.28,12.52,9.68,-3.33,108.98
"1757",2007-10-23,"2007","10",23,0.25,0,0.25,0,27.9,10.97,17.0921535637054,5.7,6.81,4.02,-3.43,130.47
"1758",2007-10-24,"2007","10",24,0.74,0,0.74,0,28.03,11.27,17.6527132530799,6.11,7.62,0.88,-0.49,119.11
"1759",2007-10-25,"2007","10",25,0.03,0,0.03,0,26.3,10.57,20.0486885230998,7.44,8.91,-4.92,4.91,-45.06
"1760",2007-10-26,"2007","10",26,0.03,0,0.03,0,26.2,10.77,19.8048053700873,3.63,4.4,-2.58,2.05,-51.53
"1761",2007-10-27,"2007","10",27,0.94,0,0.94,0,26.53,10.43,4.70960644012674,2.66,3.34,-1.48,1.87,-38.36
"1762",2007-10-28,"2007","10",28,4,0,4,0,26.07,10.27,2.71929938118709,4.51,5.58,2.96,-1.52,117.18
"1763",2007-10-29,"2007","10",29,0,0,0,0,27.4,10.33,16.5020704343331,6.16,7.58,1.94,-1.2,121.74
"1764",2007-10-30,"2007","10",30,0.2,0,0.2,0,27.43,10.23,15.3423310307525,3.08,3.87,-1.69,1.96,-40.77
"1765",2007-10-31,"2007","10",31,1,0,1,0,26.57,9.73,3.25158189471167,3.34,4.24,2.19,-1.3,120.69
"1766",2007-11-01,"2007","11",1,0.32,0,0.32,0,26.37,9.6,17.2455077121395,5.73,6.96,-2.64,2.78,-43.52
"1767",2007-11-02,"2007","11",2,1.13,0,1.13,0,26.9,9.47,4.29149536768648,4.63,5.7,2.58,-1.16,114.21
"1768",2007-11-03,"2007","11",3,1.55,0,1.55,0,27.37,9.77,5.67882528877756,8.27,9.79,7.99,-1.74,102.29
"1769",2007-11-04,"2007","11",4,0,0,0,0,28.4,10.25,16.0975080941853,6.73,8.23,-0.1,1.27,-4.5
"1770",2007-11-05,"2007","11",5,1.27,0,1.27,0,27.27,10.07,14.2017913552551,2.04,2.77,-1.08,0.8,-53.47
"1771",2007-11-06,"2007","11",6,7.12,0,7.12,0,27.03,9.93,2.32078040881377,2.9,3.49,1.14,-0.56,116.16
"1772",2007-11-07,"2007","11",7,7.05,0,7.05,0,27.47,10.17,4.60767245316007,4.86,5.88,3.99,-2.61,123.19
"1773",2007-11-08,"2007","11",8,16.21,0,16.21,0,27.43,10.13,2.02604949935561,2.49,2.99,1.76,-0.74,112.8
"1774",2007-11-09,"2007","11",9,7.4,0,7.4,0,27.4,10.17,9.09237249085778,9.89,11.98,8.07,-5.34,123.49
"1775",2007-11-10,"2007","11",10,6.01,0,6.01,0,27.8,10.33,12.3269771209896,7.19,8.98,3.99,-2.94,126.38
"1776",2007-11-11,"2007","11",11,39.5,0,39.5,0,28.07,9.93,1.90819671726725,9.38,11.62,6.96,-5.74,129.51
"1777",2007-11-12,"2007","11",12,10.67,0,10.67,0,27.8,9.97,11.5719551302434,13.16,16.59,7.37,-6.56,131.67
"1778",2007-11-13,"2007","11",13,1.24,0,1.24,0,25.9,9.97,12.3311231874731,3.24,4.19,-1,0.58,-59.89
"1779",2007-11-14,"2007","11",14,10.6,0,10.6,0,27.1,9.4,1.79349939595342,4.22,5.36,2.62,-0.61,103.11
"1780",2007-11-15,"2007","11",15,14.46,0,14.46,0,27.37,9.77,3.23495445253426,10.01,12.29,8.62,-4.43,117.2
"1781",2007-11-16,"2007","11",16,1.3,0,1.3,0,26.1,9.83,11.7511589157332,6.17,7.64,4.64,-2.95,122.45
"1782",2007-11-17,"2007","11",17,5.86,0,5.86,0,27.35,9.5,2.19966548277359,6.28,7.64,5.59,-2.41,113.32
"1783",2007-11-18,"2007","11",18,3.94,0,3.94,0,25.55,8.65,11.3181552599108,3.54,4.55,0.12,0.08,56.31
"1784",2007-11-19,"2007","11",19,3.12,0,3.12,0,27.65,9.05,4.04028032927375,5.74,7.02,4.62,-1.07,103.04
"1785",2007-11-20,"2007","11",20,0.07,0,0.07,0,27.65,9.1,9.39957479166547,3.15,4.08,-1.66,1.65,-45.17
"1786",2007-11-21,"2007","11",21,0,0,0,0,27.9,8.5,11.5983970527249,2.55,3.39,-0.9,1.94,-24.89
"1787",2007-11-22,"2007","11",22,0,0,0,0,26.23,8.73,11.6171924842031,3.73,4.62,-2.4,2.52,-43.6
"1788",2007-11-23,"2007","11",23,0,0,0,0,26.3,8.7,9.82813473022421,2.31,3.04,-1.19,1.49,-38.61
"1789",2007-11-24,"2007","11",24,0,0,0,0,26,8.45,7.88753908544075,2.04,2.81,-0.53,0.4,-52.96
"1790",2007-11-25,"2007","11",25,0.12,0.26,0.39,0,26.73,8.63,7.79941498544898,2.17,2.91,-0.1,0.27,-20.32
"1791",2007-11-26,"2007","11",26,8.09,2.14,10.22,0,26.87,8.7,0.602226767845844,5.27,6.5,3.93,-1.88,115.57
"1792",2007-11-27,"2007","11",27,2.69,0,2.69,0,27.47,8.37,10.2513874184115,7.15,8.68,-4.78,4.56,-46.35
"1793",2007-11-28,"2007","11",28,9.96,0,9.96,0,27.1,8.7,0.609087816530012,6.5,7.76,6.01,-0.77,97.3
"1794",2007-11-29,"2007","11",29,0.1,0,0.1,0,27.3,8.67,9.6120473742485,4.72,5.74,-2.43,3.04,-38.64
"1795",2007-11-30,"2007","11",30,0,0.57,0.57,0,26.23,7.67,9.40245900799831,3.26,4.39,-0.9,2.08,-23.4
"1796",2007-12-01,"2007","12",1,8.28,12.84,21.11,0,27.9,8.2,1.57240578988297,5.34,6.96,2.73,0.79,73.86
"1797",2007-12-02,"2007","12",2,29.46,7.71,37.17,0,28.95,8.75,NA,6.4,7.88,3.87,-0.08,91.18
"1798",2007-12-03,"2007","12",3,29.64,0,29.64,0,27.33,8.73,4.67235556260494,6.98,8.92,4.62,-1.81,111.39
"1799",2007-12-04,"2007","12",4,4.81,0,4.81,0,27.63,8.97,1.24417339939447,9.99,12.24,8.21,-5.42,123.43
"1800",2007-12-05,"2007","12",5,0.78,0,0.78,0,26.07,8.8,7.3727632711071,3.17,3.96,0.16,-0.44,160.02
"1801",2007-12-06,"2007","12",6,0.07,0,0.07,0,26.9,8.4,8.9952717168894,4.07,4.92,-2.14,2.71,-38.3
"1802",2007-12-07,"2007","12",7,0,0,0,0,24.17,6.7,8.61391162498813,5.74,7.02,-3.87,3.96,-44.34
"1803",2007-12-08,"2007","12",8,0.28,0.8,1.07,0,25.23,7.3,7.63154181140534,4.69,5.83,-2.82,3.29,-40.6
"1804",2007-12-09,"2007","12",9,1.83,0.39,2.21,0,26.17,6.53,2.24235415081236,3.1,4.12,1.49,-0.88,120.57
"1805",2007-12-10,"2007","12",10,0.03,0,0.03,0,26.27,6.67,7.32126858939675,2.16,2.98,-0.03,0.66,-2.6
"1806",2007-12-11,"2007","12",11,1.44,0.12,1.56,0,26.23,7.13,0.741258975196415,4.89,6.01,3.41,-2.35,124.57
"1807",2007-12-12,"2007","12",12,0.91,0,0.91,0,26.63,7.07,5.03056753799319,3.34,4.42,0.64,0.7,42.44
"1808",2007-12-13,"2007","12",13,8.11,0,8.11,0,26.83,7.23,2.0550857995182,6.29,7.47,6.05,-0.73,96.88
"1809",2007-12-14,"2007","12",14,9.8,0,9.8,0,27,7.83,0.668480361241321,7.39,8.71,7.3,-0.65,95.09
"1810",2007-12-15,"2007","12",15,5.49,0,5.49,0,29.55,8.4,3.58254107919406,9.19,11.22,6.66,-4.9,126.34
"1811",2007-12-16,"2007","12",16,8.37,0,8.37,0,27.73,8.2,0.462781374496738,12.16,15.24,10.54,-5.62,118.07
"1812",2007-12-17,"2007","12",17,3.24,0,3.24,0,27.97,7.9,4.71395798629066,7.28,8.93,2.36,-4.55,152.59
"1813",2007-12-18,"2007","12",18,11.63,0,11.63,0,27.57,8,1.9827119652133,6.12,7.58,4.11,-1.91,114.93
"1814",2007-12-19,"2007","12",19,9.39,0,9.39,0,27.87,7.77,4.11419119155939,8.91,10.91,7.2,-2.86,111.66
"1815",2007-12-20,"2007","12",20,2.96,0,2.96,0,26.73,7.57,8.12703456000278,7.09,8.71,-3.9,2.22,-60.35
"1816",2007-12-21,"2007","12",21,13.01,0,13.01,0,26.37,7.23,1.67530834386928,6.18,7.66,1.17,0.96,50.63
"1817",2007-12-22,"2007","12",22,13.82,0.38,14.2,0,28.75,8.1,5.3507767296815,12.14,14.95,11.19,-3.98,109.58
"1818",2007-12-23,"2007","12",23,6.86,0,6.86,0,27.5,7.67,0.829995149834306,8.75,10.84,7.74,-3.11,111.89
"1819",2007-12-24,"2007","12",24,2.24,0,2.24,0,27.7,7.5,7.62057123152833,4.42,5.62,-3.32,1.72,-62.61
"1820",2007-12-25,"2007","12",25,5.43,0,5.43,0,28.35,8.2,0.657374813646934,8.65,10.5,6.62,-2.45,110.31
"1821",2007-12-26,"2007","12",26,4.4,0,4.4,0,28.6,8,7.03363468091955,5.28,6.56,0.17,1.28,7.57
"1822",2007-12-27,"2007","12",27,9.93,0.29,10.21,0,27.47,7.77,0.654547743343246,7.56,9.39,5.18,-1.18,102.83
"1823",2007-12-28,"2007","12",28,2.29,0,2.29,0,27.17,7.27,4.29385102474286,5.12,6.43,4.24,-0.76,100.16
"1824",2007-12-29,"2007","12",29,2.82,0.12,2.95,0,28.45,7.3,2.34143706839385,6.24,7.82,2.04,0.32,81.09
"1825",2007-12-30,"2007","12",30,0,0,0,0,27.27,7.27,7.30981892440956,3.08,4.22,0.33,-0.66,153.43
"1826",2007-12-31,"2007","12",31,0.67,0,0.67,0,26.67,6.9,4.17910236636485,4.12,5.11,0.44,0.43,45.66
"1827",2008-01-01,"2008","1",1,11.7,0,11.7,0,28.5,7.9,2.04408088147485,7.86,9.58,6.71,-3.68,118.74
"1828",2008-01-02,"2008","1",2,6.59,0,6.59,0,27.47,7.73,4.14588557995464,9.67,12.1,7.85,-4.96,122.29
"1829",2008-01-03,"2008","1",3,16.66,0,16.66,0,27.73,8,0.515613407130641,10.55,13.07,9.48,-4.27,114.25
"1830",2008-01-04,"2008","1",4,19.92,0,19.92,0,26.9,7.85,1.88611056778844,10.72,13.43,9.07,-4.87,118.23
"1831",2008-01-05,"2008","1",5,8.22,0.44,8.66,0,28.63,7.83,0.559729202123231,13.01,16.3,10.16,-7.65,126.98
"1832",2008-01-06,"2008","1",6,3.11,1.06,4.18,0,30.5,7.95,3.03524816228371,7.93,9.75,4.77,-5.75,140.32
"1833",2008-01-07,"2008","1",7,9.8,1.23,11.03,0,27.93,7.5,6.8381168464872,5.82,7.1,4.78,-1.69,109.47
"1834",2008-01-08,"2008","1",8,5.96,0.81,6.77,0,28,7.57,1.16290870312777,11.44,13.84,10.84,-3.3,106.93
"1835",2008-01-09,"2008","1",9,21.62,1.39,23.01,0,27.77,7.47,3.01185246400871,5.96,7.42,2.49,-1.07,113.25
